,Id,PID,MS SubClass,MS Zoning,Street,Land Contour,Neighborhood,Condition 1,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,BsmtFin SF 1,Total Bsmt SF,Heating QC,Central Air,Electrical,Gr Liv Area,Full Bath,Half Bath,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Finish,Garage Cars,Garage Area,Paved Drive,Sale Type,SalePrice
1730,415,527455050,160,RL,Pave,Lvl,NPkVill,Norm,6,1978,1978,0.0,TA,TA,CBlock,320.0,804.0,TA,Y,SBrkr,1548,2,1,TA,7,Typ,1,Detchd,Unf,2.0,440.0,Y,WD ,147000
1731,78,531452020,120,RL,Pave,Lvl,SawyerW,Norm,6,1979,1979,0.0,TA,TA,CBlock,0.0,918.0,TA,Y,SBrkr,918,2,0,TA,5,Typ,1,Attchd,Unf,1.0,264.0,Y,WD ,99500
1732,428,528108040,60,RL,Pave,Lvl,NridgHt,Norm,9,2009,2009,0.0,Gd,TA,PConc,986.0,1365.0,Ex,Y,SBrkr,2690,2,1,Ex,8,Typ,1,Attchd,RFn,3.0,864.0,Y,New,398800
1733,1756,528280110,60,RL,Pave,Lvl,Gilbert,Norm,6,1999,2000,0.0,TA,TA,PConc,0.0,953.0,Ex,Y,SBrkr,1647,2,1,TA,7,Typ,1,Attchd,RFn,2.0,460.0,Y,WD ,175000
1734,1280,535456100,20,RL,Pave,Lvl,NAmes,Norm,5,1954,1954,0.0,TA,TA,CBlock,0.0,825.0,TA,Y,FuseA,825,1,0,TA,4,Typ,0,Attchd,Unf,1.0,350.0,Y,WD ,109500
1735,1928,535181030,20,RL,Pave,Lvl,NAmes,PosN,6,1970,1970,0.0,TA,TA,CBlock,1237.0,1657.0,Gd,Y,SBrkr,1657,2,0,TA,7,Typ,1,Attchd,Unf,2.0,484.0,Y,WD ,163500
1736,2671,903200050,30,RL,Pave,Lvl,BrkSide,Feedr,4,1941,1950,0.0,TA,TA,CBlock,266.0,788.0,TA,Y,FuseA,788,1,0,TA,4,Typ,2,NA,NA,0.0,0.0,Y,WD ,100000
1737,2501,533125120,60,RL,Pave,HLS,NoRidge,Norm,8,1992,1993,692.0,Gd,TA,PConc,1118.0,1334.0,Ex,Y,SBrkr,2826,2,1,Gd,9,Typ,3,Attchd,RFn,3.0,888.0,Y,WD ,334000
1738,225,905106170,20,RL,Pave,Lvl,Sawyer,Norm,5,1968,1968,0.0,TA,TA,CBlock,775.0,864.0,Ex,Y,SBrkr,864,1,0,TA,4,Typ,0,Detchd,Unf,1.0,280.0,Y,WD ,137250
1739,2317,527108010,60,RL,Pave,HLS,Gilbert,Norm,7,2005,2006,456.0,Gd,TA,PConc,57.0,1392.0,Ex,Y,SBrkr,2462,2,1,Gd,9,Typ,1,Attchd,RFn,2.0,576.0,Y,New,320000
1740,160,535401080,20,RL,Pave,Lvl,NAmes,Norm,5,1959,2006,0.0,TA,Gd,CBlock,72.0,1063.0,Ex,Y,SBrkr,1287,1,0,Gd,7,Typ,1,Detchd,Fin,2.0,576.0,Y,WD ,162000
1741,100,533213030,20,FV,Pave,Lvl,Somerst,Norm,7,2009,2009,432.0,Ex,TA,PConc,578.0,1470.0,Ex,Y,SBrkr,1478,2,1,Gd,7,Typ,1,Attchd,Fin,2.0,484.0,Y,New,222000
1742,482,528250040,60,RL,Pave,Lvl,Gilbert,Norm,7,2003,2003,0.0,Gd,TA,PConc,494.0,698.0,Ex,Y,SBrkr,1342,2,1,Gd,7,Typ,1,Attchd,Fin,2.0,393.0,Y,WD ,178000
1743,177,902128170,30,RM,Pave,Lvl,OldTown,Norm,5,1940,1992,294.0,TA,Gd,CBlock,510.0,788.0,TA,Y,SBrkr,804,1,0,Gd,4,Typ,2,Attchd,Unf,1.0,240.0,Y,WD ,119000
1744,1971,535477130,60,RL,Pave,Lvl,NAmes,PosN,5,1962,1962,288.0,TA,TA,CBlock,540.0,864.0,TA,Y,SBrkr,1812,2,0,TA,8,Typ,1,Attchd,RFn,1.0,264.0,Y,WD ,169500
1745,484,528275070,60,RL,Pave,Lvl,Gilbert,Norm,7,2000,2000,0.0,Gd,TA,PConc,300.0,952.0,Ex,Y,SBrkr,2256,2,1,Gd,8,Typ,1,BuiltIn,Fin,2.0,554.0,Y,WD ,236000
1746,1561,911370490,120,RM,Pave,HLS,Crawfor,Norm,8,2007,2008,186.0,Ex,TA,PConc,1476.0,1596.0,Ex,Y,SBrkr,1648,2,0,Ex,5,Typ,1,Attchd,Fin,2.0,525.0,Y,New,294464
1747,992,526354070,60,RL,Pave,Lvl,NAmes,Norm,6,1969,1969,0.0,TA,TA,CBlock,500.0,952.0,TA,Y,SBrkr,2112,2,1,TA,9,Typ,2,Attchd,Unf,2.0,576.0,Y,WD ,206900
1748,73,531367050,60,RL,Pave,Lvl,SawyerW,Norm,7,2004,2004,0.0,Gd,TA,PConc,656.0,956.0,Ex,Y,SBrkr,2084,2,1,Gd,8,Typ,0,BuiltIn,RFn,2.0,618.0,Y,WD ,233000
1749,2646,902110130,30,RM,Pave,Lvl,OldTown,Norm,6,1924,1950,0.0,TA,TA,BrkTil,143.0,1032.0,Gd,N,FuseA,1032,1,0,TA,5,Typ,0,Detchd,Unf,1.0,280.0,Y,COD,108000
1750,994,527106050,60,RL,Pave,Lvl,Gilbert,Norm,6,1995,1996,119.0,TA,TA,PConc,476.0,680.0,Gd,Y,SBrkr,1470,2,1,TA,7,Typ,1,BuiltIn,Fin,2.0,420.0,Y,WD ,165000
1751,2138,907200270,20,RL,Pave,Lvl,CollgCr,Norm,5,1977,1977,0.0,TA,TA,CBlock,539.0,1040.0,TA,Y,SBrkr,1040,1,1,TA,5,Typ,0,Detchd,Unf,2.0,748.0,Y,WD ,134900
1752,2013,903231050,45,RM,Pave,Lvl,BrkSide,Norm,5,1939,1950,0.0,Gd,TA,BrkTil,0.0,884.0,Ex,Y,SBrkr,884,1,0,TA,5,Typ,0,Detchd,Unf,1.0,240.0,Y,WD ,113000
1753,2126,907135080,20,RL,Pave,Low,CollgCr,Norm,5,1996,1996,0.0,TA,TA,PConc,549.0,1097.0,Ex,Y,SBrkr,1097,1,1,TA,6,Typ,0,Attchd,Unf,1.0,242.0,Y,WD ,147900
1754,898,908229020,30,RL,Pave,Lvl,Edwards,Feedr,5,1922,1950,0.0,TA,TA,PConc,0.0,864.0,Ex,Y,SBrkr,864,1,0,TA,4,Typ,0,NA,NA,0.0,0.0,Y,WD ,99900
1755,1048,527453160,160,RL,Pave,Lvl,NPkVill,Norm,6,1975,1975,0.0,TA,TA,CBlock,286.0,855.0,Gd,Y,SBrkr,1456,2,1,TA,7,Typ,0,Attchd,RFn,2.0,460.0,Y,WD ,143000
1756,2676,903231070,50,RM,Pave,Lvl,BrkSide,Norm,6,1934,1950,0.0,TA,TA,PConc,0.0,816.0,TA,Y,SBrkr,1176,1,0,TA,6,Typ,1,Detchd,Unf,2.0,528.0,Y,WD ,114500
1757,2498,532378220,20,RL,Pave,Lvl,Sawyer,Norm,5,1967,1967,0.0,TA,TA,CBlock,659.0,912.0,TA,Y,SBrkr,941,1,0,TA,6,Typ,1,Attchd,Unf,1.0,288.0,Y,WD ,129200
1758,1560,911370410,120,RM,Pave,HLS,Crawfor,Norm,8,2008,2008,186.0,Ex,TA,PConc,1480.0,1600.0,Ex,Y,SBrkr,1652,2,0,Gd,5,Typ,1,Attchd,Fin,2.0,482.0,Y,New,392500
1759,296,909427230,70,RL,Pave,Lvl,Crawfor,Norm,7,1941,2006,0.0,Ex,Gd,Stone,275.0,1152.0,Ex,Y,SBrkr,2340,2,0,Gd,9,Typ,2,Attchd,RFn,1.0,252.0,Y,WD ,266500
1760,354,527161040,80,RL,Pave,Lvl,Gilbert,Norm,7,1998,1998,0.0,Gd,TA,PConc,189.0,384.0,Gd,Y,SBrkr,1382,2,1,TA,7,Typ,1,BuiltIn,Fin,2.0,396.0,Y,WD ,177500
1761,970,923201100,20,RL,Pave,Lvl,Mitchel,Norm,5,1968,1968,182.0,TA,TA,CBlock,532.0,1008.0,Gd,Y,SBrkr,1008,1,0,Gd,6,Typ,0,Attchd,Unf,1.0,384.0,Y,WD ,139500
1762,884,907420040,60,RL,Pave,Lvl,CollgCr,Norm,6,2007,2007,0.0,Gd,TA,PConc,0.0,608.0,Ex,Y,SBrkr,1396,2,1,Gd,6,Typ,1,BuiltIn,Fin,2.0,440.0,Y,WD ,170000
1763,1894,534403290,60,RL,Pave,Lvl,NAmes,Norm,6,1964,1997,306.0,TA,Gd,CBlock,414.0,845.0,Ex,Y,SBrkr,2154,2,1,TA,8,Typ,1,Attchd,RFn,2.0,539.0,Y,WD ,224500
1764,450,528168030,60,RL,Pave,Lvl,NridgHt,Norm,8,2003,2004,186.0,Gd,TA,PConc,0.0,1082.0,Ex,Y,SBrkr,2400,3,1,Gd,10,Typ,1,BuiltIn,Fin,3.0,730.0,Y,WD ,290000
1765,2031,903450060,50,RM,Pave,Lvl,IDOTRR,Norm,7,1931,1950,600.0,TA,Fa,PConc,224.0,1040.0,Ex,Y,FuseF,1818,1,1,TA,7,Typ,2,Detchd,Unf,1.0,240.0,Y,WD ,169500
1766,949,914465055,20,RL,Pave,Lvl,Mitchel,Norm,7,2004,2005,108.0,Gd,TA,PConc,0.0,1710.0,Ex,Y,SBrkr,1710,2,0,Gd,7,Typ,1,Attchd,Fin,2.0,550.0,Y,WD ,240000
1767,1907,534476080,20,RL,Pave,Lvl,NAmes,Norm,5,1955,1955,176.0,TA,Gd,CBlock,368.0,1078.0,Ex,Y,SBrkr,1150,1,0,TA,6,Typ,0,Attchd,Fin,1.0,288.0,Y,WD ,144000
1768,1906,534475170,60,RL,Pave,Lvl,NAmes,Artery,6,1964,1978,272.0,TA,TA,CBlock,442.0,816.0,TA,Y,SBrkr,1977,1,1,TA,9,Typ,1,Attchd,RFn,2.0,540.0,Y,WD ,165000
1769,549,531452070,120,RL,Pave,Lvl,SawyerW,Norm,6,1990,1991,0.0,Gd,TA,PConc,0.0,1332.0,Gd,Y,SBrkr,1332,2,0,Gd,5,Typ,0,Attchd,RFn,2.0,542.0,Y,WD ,145000
1770,243,905475510,20,RL,Pave,Lvl,Edwards,Norm,5,1964,1964,0.0,TA,Fa,CBlock,0.0,1250.0,Ex,Y,SBrkr,1298,2,0,TA,5,Typ,0,Detchd,Unf,2.0,504.0,N,COD,114000
1771,1697,528110070,20,RL,Pave,Lvl,NridgHt,Norm,8,2006,2006,375.0,Gd,TA,PConc,0.0,1935.0,Gd,Y,SBrkr,1973,2,0,Gd,9,Typ,1,Attchd,Fin,3.0,895.0,Y,New,395000
1772,2365,527450010,160,RM,Pave,Lvl,BrDale,Norm,6,1973,1973,514.0,TA,TA,CBlock,0.0,525.0,TA,Y,SBrkr,1092,1,1,TA,6,Typ,0,Detchd,Unf,2.0,440.0,Y,WD ,105500
1773,310,914467040,60,RL,Pave,Lvl,Mitchel,Norm,8,1998,1999,0.0,Gd,TA,PConc,615.0,1049.0,Ex,Y,SBrkr,1916,2,1,Gd,8,Typ,1,Attchd,Unf,3.0,741.0,Y,WD ,254900
1774,1961,535451100,20,RL,Pave,Lvl,NAmes,Norm,5,1950,1950,0.0,TA,TA,CBlock,432.0,864.0,Fa,Y,FuseA,1238,1,1,TA,6,Min2,1,Attchd,Unf,1.0,357.0,Y,WD ,102000
1775,849,907194010,60,RL,Pave,Lvl,CollgCr,Norm,7,2001,2001,0.0,Gd,TA,PConc,666.0,944.0,Ex,Y,SBrkr,1840,2,1,Gd,6,Typ,0,Attchd,RFn,2.0,622.0,Y,WD ,230000
1776,2018,903233050,70,RM,Pave,Lvl,BrkSide,Norm,5,1920,2004,0.0,TA,TA,BrkTil,0.0,939.0,Ex,Y,SBrkr,1513,1,1,TA,8,Typ,0,Detchd,Unf,1.0,180.0,N,WD ,137500
1777,1328,903201030,30,RL,Pave,Bnk,BrkSide,Norm,5,1928,1983,0.0,Gd,Gd,BrkTil,406.0,1008.0,TA,Y,SBrkr,1143,1,0,TA,5,Typ,1,Detchd,Unf,1.0,288.0,Y,WD ,138000
1778,801,906201050,80,RL,Pave,Lvl,SawyerW,Norm,6,1983,1983,100.0,Gd,TA,CBlock,70.0,520.0,Gd,Y,SBrkr,1338,1,1,Gd,5,Min2,1,Attchd,Unf,2.0,576.0,Y,WD ,156500
1779,400,527405180,20,RL,Pave,Lvl,NAmes,Norm,4,1970,1970,0.0,TA,Gd,CBlock,191.0,864.0,Ex,Y,SBrkr,864,1,0,TA,5,Typ,0,Detchd,Unf,2.0,463.0,Y,WD ,124500
1780,1650,527325110,60,RL,Pave,Lvl,NWAmes,PosA,7,1977,1977,0.0,TA,TA,CBlock,0.0,808.0,TA,Y,SBrkr,1969,2,1,TA,8,Typ,1,Attchd,RFn,2.0,534.0,Y,WD ,190000
1781,1084,528228465,20,RL,Pave,Lvl,Blmngtn,Norm,7,2007,2007,16.0,Gd,TA,PConc,0.0,1266.0,Ex,Y,SBrkr,1266,2,0,Gd,6,Typ,1,Attchd,Fin,2.0,388.0,Y,WD ,159895
1782,1522,909250040,70,RL,Pave,Lvl,SWISU,Feedr,5,1921,1998,0.0,TA,TA,BrkTil,0.0,612.0,Ex,Y,SBrkr,2601,3,1,TA,8,Typ,0,BuiltIn,RFn,2.0,621.0,Y,WD ,189000
1783,2496,532378130,20,RL,Pave,Lvl,Sawyer,Norm,5,1964,1964,0.0,TA,TA,CBlock,644.0,912.0,TA,N,SBrkr,912,1,0,TA,6,Typ,0,NA,NA,0.0,0.0,Y,WD ,124000
1784,220,905103060,20,RL,Pave,Lvl,Sawyer,Norm,5,1957,1996,180.0,TA,TA,CBlock,1302.0,1392.0,TA,Y,SBrkr,1392,1,1,TA,5,Mod,1,Detchd,Unf,2.0,528.0,Y,WD ,121500
1785,1254,535354200,90,RL,Pave,Lvl,NAmes,Norm,5,1957,1957,0.0,TA,TA,CBlock,0.0,1824.0,Fa,Y,FuseA,1824,2,0,TA,9,Typ,0,Detchd,Unf,2.0,484.0,Y,WD ,146000
1786,1443,907196040,60,RL,Pave,Lvl,CollgCr,Norm,7,2000,2001,0.0,Gd,TA,PConc,663.0,928.0,Ex,Y,SBrkr,1823,2,1,Gd,6,Typ,0,Attchd,RFn,2.0,626.0,Y,WD ,235000
1787,2885,911370530,120,RM,Pave,HLS,Crawfor,Norm,8,2004,2005,186.0,Gd,TA,PConc,1564.0,1594.0,Ex,Y,SBrkr,1646,2,0,Gd,5,Typ,1,Attchd,Fin,2.0,525.0,Y,WD ,300000
1788,2920,923228260,160,RM,Pave,Lvl,MeadowV,Norm,4,1970,1970,0.0,TA,TA,CBlock,0.0,546.0,Gd,Y,SBrkr,1092,1,1,TA,5,Typ,0,NA,NA,0.0,0.0,Y,WD ,90500
1789,1197,534225120,90,RL,Pave,Lvl,NAmes,Norm,5,1965,1965,108.0,TA,TA,CBlock,231.0,1728.0,TA,Y,SBrkr,1728,2,0,TA,10,Typ,0,Detchd,Unf,2.0,576.0,Y,WD ,142600
1790,848,907192090,20,RL,Pave,Lvl,CollgCr,Norm,7,2002,2002,110.0,Gd,TA,PConc,788.0,1573.0,Ex,Y,SBrkr,1573,2,0,Gd,6,Typ,0,Attchd,RFn,2.0,544.0,Y,WD ,227000
1791,926,909279010,90,RL,Pave,HLS,Crawfor,Norm,7,1940,1950,0.0,TA,TA,BrkTil,246.0,920.0,Ex,Y,SBrkr,2480,2,1,TA,13,Typ,2,Detchd,Unf,2.0,400.0,Y,WD ,205000
1792,2158,907295040,20,RL,Pave,Lvl,CollgCr,Norm,8,1999,2000,158.0,Gd,TA,PConc,915.0,1341.0,Ex,Y,SBrkr,1341,1,1,Gd,5,Typ,1,Attchd,RFn,2.0,482.0,Y,WD ,246900
1793,1555,911102090,70,C (all),Pave,Lvl,IDOTRR,Feedr,4,1895,1950,0.0,TA,TA,Stone,0.0,173.0,Ex,N,SBrkr,1361,1,0,TA,6,Typ,0,Detchd,Unf,1.0,185.0,Y,WD ,89000
1794,278,908102300,50,RL,Pave,Lvl,Edwards,Norm,4,1948,1950,0.0,TA,TA,CBlock,0.0,744.0,Ex,N,FuseF,1120,1,0,Fa,5,Typ,0,Detchd,Unf,2.0,480.0,P,WD ,64000
1795,2522,533253160,120,RL,Pave,Lvl,Greens,Norm,8,1978,1978,0.0,Gd,TA,CBlock,652.0,1226.0,TA,Y,SBrkr,1226,1,0,Gd,4,Typ,1,Attchd,Fin,2.0,484.0,Y,WD ,170000
1796,434,528110090,60,RL,Pave,Lvl,NridgHt,Norm,9,2008,2009,424.0,Ex,TA,PConc,0.0,1734.0,Ex,Y,SBrkr,2822,3,1,Ex,12,Typ,1,BuiltIn,RFn,3.0,1020.0,Y,New,582933
1797,2683,903234030,30,RM,Pave,Lvl,OldTown,Artery,6,1925,1980,0.0,TA,Gd,BrkTil,397.0,1103.0,Gd,Y,SBrkr,1103,1,0,Gd,5,Typ,1,Detchd,Unf,2.0,440.0,Y,WD ,110500
1798,2173,908127070,20,RL,Pave,Lvl,Edwards,Norm,6,1960,1960,198.0,TA,TA,CBlock,0.0,1179.0,Gd,Y,SBrkr,1179,1,0,TA,5,Min2,0,Attchd,Fin,2.0,622.0,P,WD ,110000
1799,894,908201040,20,RL,Pave,Lvl,Edwards,Norm,5,1947,2008,0.0,TA,Ex,CBlock,0.0,698.0,Ex,Y,SBrkr,698,1,0,TA,4,Typ,0,NA,NA,0.0,0.0,Y,WD ,118000
1800,1066,528170070,60,RL,Pave,Lvl,NridgHt,Norm,7,2003,2004,292.0,Gd,TA,PConc,866.0,998.0,Ex,Y,SBrkr,2046,2,1,Gd,8,Typ,1,BuiltIn,RFn,3.0,871.0,Y,WD ,284000
1801,1261,535402120,60,RL,Pave,Lvl,NAmes,Norm,6,1962,1962,318.0,TA,TA,CBlock,319.0,858.0,Ex,Y,SBrkr,1716,1,1,TA,8,Typ,1,Attchd,Fin,2.0,490.0,Y,WD ,171000
1802,537,531369010,60,RL,Pave,Lvl,SawyerW,Norm,7,2004,2004,0.0,Gd,TA,PConc,0.0,835.0,Ex,Y,SBrkr,1812,2,1,Gd,8,Typ,0,BuiltIn,RFn,2.0,478.0,Y,WD ,193000
1803,2301,923275010,20,RL,Pave,Lvl,Mitchel,Norm,5,1976,2003,0.0,TA,TA,PConc,1090.0,1090.0,TA,Y,SBrkr,1178,1,1,TA,6,Typ,0,Attchd,Unf,2.0,502.0,Y,WD ,135000
1804,2854,909253080,70,RL,Pave,Bnk,Crawfor,Norm,7,1919,1950,0.0,TA,TA,BrkTil,0.0,818.0,TA,Y,SBrkr,1636,1,1,Gd,7,Typ,1,Detchd,Unf,1.0,288.0,N,WD ,167000
1805,2649,902128020,20,RM,Pave,Lvl,OldTown,Norm,4,1950,1950,0.0,TA,TA,CBlock,0.0,576.0,Ex,Y,SBrkr,864,1,0,TA,5,Typ,0,Detchd,RFn,1.0,528.0,Y,COD,105000
1806,2776,907180120,20,RL,Pave,Lvl,CollgCr,Norm,7,1999,1999,183.0,Gd,TA,PConc,1162.0,1588.0,Ex,Y,SBrkr,1588,2,0,Gd,6,Typ,0,Attchd,RFn,2.0,472.0,Y,WD ,214000
1807,2403,528172150,60,RL,Pave,Lvl,NridgHt,Norm,8,2004,2004,112.0,Gd,TA,PConc,994.0,1420.0,Ex,Y,SBrkr,1914,2,1,Gd,9,Typ,1,BuiltIn,RFn,3.0,746.0,Y,WD ,279000
1808,2355,527375160,80,RL,Pave,Lvl,NWAmes,Norm,6,1975,2000,248.0,TA,TA,CBlock,548.0,675.0,TA,Y,SBrkr,1875,3,0,Gd,8,Typ,1,Attchd,RFn,2.0,485.0,Y,WD ,184500
1809,1983,902201130,50,RM,Pave,Lvl,OldTown,Norm,3,1948,2002,0.0,TA,Gd,CBlock,331.0,649.0,Ex,Y,SBrkr,1183,1,1,TA,6,Typ,0,Detchd,Unf,1.0,308.0,Y,WD ,120000
1810,547,531450120,60,RL,Pave,Lvl,SawyerW,Norm,6,1992,1992,0.0,Gd,Gd,PConc,52.0,816.0,Ex,Y,SBrkr,1730,2,1,Gd,6,Typ,0,Attchd,RFn,2.0,528.0,Y,WD ,171500
1811,1842,533208070,160,FV,Pave,Lvl,Somerst,Norm,7,2006,2007,0.0,Gd,TA,PConc,0.0,625.0,Ex,Y,SBrkr,1250,2,1,Gd,5,Typ,0,Detchd,RFn,2.0,528.0,Y,New,164700
1812,2748,906204180,60,RL,Pave,Bnk,SawyerW,Norm,6,1989,1989,232.0,Gd,TA,CBlock,549.0,868.0,Ex,Y,SBrkr,2559,2,1,Ex,9,Typ,1,Attchd,RFn,2.0,506.0,Y,WD ,209000
1813,2425,528228430,120,RM,Pave,Lvl,Blmngtn,Norm,7,2004,2004,18.0,Gd,TA,PConc,1059.0,1365.0,Ex,Y,SBrkr,1548,2,0,Gd,7,Typ,1,Attchd,Fin,2.0,388.0,Y,WD ,225000
1814,2837,908227040,50,RL,Pave,Lvl,Edwards,Feedr,5,1910,1996,0.0,TA,Fa,PConc,0.0,658.0,TA,Y,SBrkr,1184,1,0,TA,8,Typ,0,NA,NA,0.0,0.0,N,WD ,81000
1815,2456,528429100,20,RL,Pave,Lvl,Somerst,RRAn,8,2006,2006,-1.0,Gd,TA,PConc,1562.0,1670.0,Ex,Y,SBrkr,1670,2,1,Gd,6,Typ,1,Attchd,RFn,3.0,928.0,Y,New,336820
1816,2114,906402070,60,RL,Pave,Low,SawyerW,Norm,7,1988,1989,128.0,Gd,TA,CBlock,1065.0,1157.0,Ex,Y,SBrkr,2062,2,1,TA,7,Typ,1,Attchd,Fin,2.0,454.0,Y,WD ,277000
1817,1890,534278190,20,RL,Pave,Lvl,NAmes,Norm,5,1960,1960,0.0,TA,TA,CBlock,0.0,894.0,TA,Y,SBrkr,894,1,0,TA,5,Typ,0,Detchd,Unf,1.0,312.0,Y,WD ,117600
1818,621,534477110,50,RL,Pave,Lvl,NAmes,Norm,6,1950,2005,0.0,TA,Gd,CBlock,120.0,856.0,Ex,Y,SBrkr,1668,1,1,TA,6,Min2,0,Attchd,Unf,1.0,271.0,Y,WD ,140000
1819,1427,906412050,20,RL,Pave,Lvl,CollgCr,PosN,9,2008,2008,402.0,Ex,TA,PConc,1153.0,1751.0,Ex,Y,SBrkr,1766,2,1,Ex,8,Typ,2,Attchd,Fin,3.0,874.0,Y,New,395039
1820,1728,528218010,60,RL,Pave,Lvl,Gilbert,RRAn,6,2007,2007,-1.0,Gd,TA,CBlock,0.0,768.0,Ex,Y,SBrkr,1496,3,0,Gd,7,Typ,0,Attchd,Unf,2.0,572.0,Y,New,181755
1821,2472,531367010,20,RL,Pave,Lvl,SawyerW,Norm,7,2005,2006,118.0,Gd,TA,PConc,0.0,1400.0,Ex,Y,SBrkr,1400,2,0,Gd,6,Typ,0,Attchd,RFn,2.0,612.0,Y,New,186800
1822,610,534402170,60,RL,Pave,Lvl,NAmes,Norm,5,1965,1965,0.0,TA,Gd,CBlock,388.0,744.0,TA,Y,SBrkr,2140,2,1,TA,7,Typ,1,Attchd,Fin,2.0,549.0,Y,WD ,177500
1823,1950,535379060,30,RL,Pave,Lvl,OldTown,Norm,4,1927,2007,0.0,TA,TA,BrkTil,0.0,656.0,TA,Y,SBrkr,968,2,0,TA,5,Typ,0,Detchd,Unf,1.0,216.0,Y,WD ,64500
1824,94,533205060,120,FV,Pave,Lvl,Somerst,Norm,7,2004,2005,0.0,Gd,TA,PConc,1298.0,1488.0,Ex,Y,SBrkr,1488,2,0,Gd,6,Typ,1,Attchd,Fin,2.0,506.0,Y,WD ,260000
1825,1745,528228555,20,RL,Pave,Lvl,Blmngtn,Norm,7,2007,2007,16.0,Gd,TA,PConc,0.0,1266.0,Ex,Y,SBrkr,1266,2,0,Gd,6,Typ,1,Attchd,Fin,2.0,388.0,Y,New,185485
1826,744,903231130,30,RM,Pave,Lvl,BrkSide,Norm,5,1931,1993,0.0,TA,TA,BrkTil,209.0,715.0,TA,Y,FuseA,875,1,0,TA,5,Typ,0,Detchd,Unf,1.0,180.0,Y,WD ,105000
1827,1859,533254100,80,RL,Pave,Lvl,Veenker,Feedr,6,1976,1994,360.0,Gd,Gd,CBlock,0.0,528.0,Ex,Y,SBrkr,1855,2,1,TA,7,Typ,1,Attchd,RFn,2.0,512.0,Y,WD ,187000
1828,2343,527301010,20,RL,Pave,Lvl,NWAmes,Norm,7,1984,1998,0.0,Gd,TA,CBlock,213.0,1208.0,Ex,Y,SBrkr,1621,2,0,Gd,8,Typ,0,Attchd,RFn,2.0,440.0,Y,WD ,202500
1829,1713,528172050,20,RL,Pave,Lvl,NridgHt,Norm,7,2005,2006,210.0,Gd,TA,PConc,1178.0,1614.0,Ex,Y,SBrkr,1614,2,0,Gd,7,Typ,0,Attchd,RFn,3.0,878.0,Y,WD ,245700
1830,1816,531451150,160,RL,Pave,Lvl,SawyerW,Norm,6,1980,1980,0.0,TA,TA,CBlock,0.0,630.0,Ex,Y,SBrkr,1266,1,1,TA,5,Typ,2,Attchd,RFn,1.0,283.0,Y,WD ,128000
1831,2390,528120110,60,RL,Pave,Lvl,NridgHt,Norm,8,2005,2005,178.0,Gd,TA,PConc,0.0,1030.0,Gd,Y,SBrkr,2098,2,1,Ex,8,Typ,1,Attchd,RFn,3.0,878.0,Y,WD ,275500
1832,364,527166010,60,RL,Pave,Lvl,Gilbert,Norm,7,1999,1999,344.0,Gd,TA,PConc,694.0,978.0,Ex,Y,SBrkr,1983,2,1,Gd,9,Typ,1,Attchd,Fin,2.0,490.0,Y,WD ,225000
1833,684,535453100,80,RL,Pave,Lvl,NAmes,Norm,5,1959,1959,0.0,TA,TA,CBlock,433.0,528.0,TA,Y,SBrkr,1183,1,0,TA,6,Typ,0,Attchd,RFn,1.0,288.0,Y,WD ,138000
1834,32,527451410,160,RM,Pave,Lvl,BrDale,Norm,6,1971,1971,381.0,TA,TA,CBlock,0.0,525.0,TA,Y,SBrkr,1092,1,1,TA,6,Typ,0,Detchd,Unf,1.0,264.0,Y,WD ,88000
1835,1698,528110100,60,RL,Pave,Lvl,NridgHt,Norm,9,2006,2006,772.0,Ex,TA,PConc,0.0,2153.0,Ex,Y,SBrkr,2643,2,1,Ex,9,Typ,1,BuiltIn,Fin,3.0,694.0,Y,WD ,380000
1836,1129,528482020,20,FV,Pave,Lvl,Somerst,Norm,8,2007,2007,292.0,Gd,TA,PConc,0.0,1660.0,Ex,Y,SBrkr,1660,2,0,Gd,7,Typ,1,Attchd,Fin,3.0,660.0,Y,WD ,256000
1837,165,535456110,20,RL,Pave,Lvl,NAmes,Norm,5,1951,2000,0.0,TA,TA,CBlock,234.0,900.0,TA,Y,SBrkr,900,1,0,Gd,5,Typ,0,Detchd,Unf,2.0,576.0,Y,WD ,134800
1838,935,909451140,160,RM,Pave,Lvl,Blueste,Norm,6,1980,1980,0.0,TA,TA,CBlock,0.0,561.0,TA,Y,SBrkr,1229,1,1,TA,5,Typ,1,Attchd,Fin,2.0,462.0,Y,WD ,121000
1839,1802,528480020,60,FV,Pave,Lvl,Somerst,Norm,7,2007,2007,0.0,Gd,TA,PConc,0.0,874.0,Ex,Y,SBrkr,1761,3,0,Gd,7,Typ,0,Attchd,Fin,2.0,578.0,Y,New,227875
1840,250,906378100,20,RL,Pave,Lvl,CollgCr,Norm,8,2008,2008,72.0,Gd,TA,PConc,0.0,1694.0,Ex,Y,SBrkr,1694,2,0,Gd,7,Typ,0,Attchd,RFn,3.0,776.0,Y,WD ,245350
1841,2668,902401090,90,RM,Pave,Lvl,OldTown,Norm,5,1920,1950,0.0,TA,TA,PConc,0.0,624.0,Gd,N,FuseA,1248,2,0,TA,8,Typ,0,NA,NA,0.0,0.0,N,WD ,93500
